STD_ID,YEAR_ID,GENDER_ID,NATIONALITY,MAJOR_ID,STS_ID,PUNISH_STS_ID,ACC_HOURS,ACC_AVG,BRANCH_COUNTRY,BRANCH_AVG,ACD_STS_ID,ACD_STS
3191,2004,1,1,3,7,0,59,72.2,1,80.2,1,0
3192,2004,1,1,2,2,0,132,64.8,1,61,1,0
3193,2004,1,1,24,7,0,6,35,1,71.8,1,0
3194,2004,1,1,2,2,0,132,68.5,1,67.2,1,0
3195,2004,2,1,6,2,0,132,67.9,1,66,1,0
3196,2004,1,1,2,2,0,132,72.5,1,73.4,1,0
3197,2004,1,1,2,2,0,132,89.7,610,91.3,1,0
3198,2004,1,1,2,2,0,132,63.7,313,90.8,1,0
3199,2004,1,1,3,3,0,66,58.2,313,81.8,4,0
3200,2004,1,1,3,2,0,160,86.9,1,90.3,1,0
3201,2004,1,1,4,2,0,160,82,1,92.3,3,0
3202,2004,1,1,7,2,0,132,72.9,610,84.4,1,0
3203,2004,2,1,3,2,0,160,76,1,85.9,1,0
3204,2004,1,1,3,2,0,160,84.8,1,92.8,1,0
3205,2004,2,1,5,2,0,160,84,1,86.4,3,0
3206,2004,1,1,5,7,0,30,53.7,314,89.9,4,0
3207,2004,1,1,3,7,0,15,72.8,2,93,1,0
3208,2004,1,1,4,7,0,51,55.4,1,80.8,4,0
3209,2004,1,1,4,7,0,48,58.1,1,86.3,1,0
3210,2004,1,1,2,2,0,132,70,1,75.9,1,0
3211,2004,2,1,2,2,0,132,64.5,1,63.5,1,0
3212,2004,1,1,3,2,0,160,69.3,313,95.5,1,0
3213,2004,1,1,2,7,0,91,84.7,1,86.1,1,0
3214,2004,1,1,2,2,0,132,69.7,1,77.1,1,0
3215,2004,2,1,2,2,0,132,81.4,610,86.3,3,0
3216,2004,2,320,6,2,0,132,77.7,320,64.1,1,0
3217,2004,1,1,2,2,0,132,82.4,1,75.1,1,0
3218,2004,2,1,2,2,0,132,63.7,1,69.3,1,0
3219,2004,1,1,2,2,0,132,60.5,1,64.4,1,0
3220,2004,1,1,24,4,0,18,62.6,1,65.2,10,1
3221,2004,1,1,2,2,0,132,81.1,1,75.1,1,0
3222,2004,2,1,2,2,0,132,62.8,1,65.2,1,0
3223,2004,1,1,2,3,0,15,48.8,1,61.3,1,0
3224,2004,1,1,2,2,0,132,61.9,1,67.1,1,0
3225,2004,1,1,2,2,0,132,71.1,1,64.3,1,0
3226,2004,1,1,7,2,0,132,60,1,72.4,1,0
3227,2004,1,1,7,2,0,132,74.2,1,79.4,1,0
3228,2004,1,1,7,2,0,132,64.5,1,61.7,1,0
3229,2004,1,1,7,4,0,27,56.2,1,67.7,10,1
3230,2004,1,1,6,2,0,132,61.1,1,69.7,1,0
3231,2004,1,1,2,2,0,132,61.2,1,67.1,1,0
3232,2004,1,1,2,2,0,132,62.7,1,73.3,1,0
3233,2004,2,1,7,2,0,132,74.2,1,65.7,1,0
3234,2004,1,1,5,2,0,160,71.4,313,94,1,0
3235,2004,2,1,7,2,0,132,71.1,314,89.8,1,0
3236,2004,2,1,5,2,0,160,63.1,1,80.7,1,0
3237,2004,1,1,2,2,0,132,62.4,1,61.5,1,0
3238,2004,1,1,3,2,0,160,63,1,84.3,1,0
3239,2004,1,1,6,7,0,65,60.8,1,75.7,1,0
3240,2004,1,320,7,2,0,132,60.1,610,86.9,1,0
3241,2004,1,1,6,2,0,132,65,314,79.2,1,0
3242,2004,1,2,2,2,0,132,65.4,1,68.1,1,0
3243,2005,1,1,7,4,0,44,60.2,312,61.7,10,1
3244,2005,2,1,2,2,0,132,63.8,1,78,1,0
3245,2005,1,1,5,2,0,160,67.6,1,81.4,1,0
3246,2005,1,1,2,2,0,132,61.3,1,76.5,1,0
3247,2005,1,1,2,2,0,132,87.5,1,78.2,3,0
3248,2005,1,1,5,2,0,160,68.2,1,81.1,1,0
3249,2005,1,1,7,2,0,132,67.5,1,79.8,1,0
3250,2005,1,2,4,2,0,160,80.5,2,89.1,3,0
3251,2005,1,1,6,2,0,132,62.8,1,72.7,1,0
3252,2005,1,1,3,2,0,160,91.6,1,93.8,3,0
3253,2005,1,1,4,2,0,160,68.6,1,88.4,1,0
3254,2005,1,1,3,2,0,160,86.4,312,97.2,3,0
3255,2005,1,1,5,2,0,160,68.8,1,91.8,1,0
3256,2005,1,610,5,2,0,160,62.9,1,77.2,1,0
3257,2005,1,1,5,2,0,160,60,1,80.2,1,0
3258,2005,1,1,7,7,0,132,59.4,310,72.3,1,0
3259,2005,1,1,5,2,0,160,68.3,1,80.6,1,0
3260,2005,1,2,3,2,0,160,69.6,2,86.4,1,0
3261,2005,2,800,7,2,0,132,80.8,800,77.1,3,0
3262,2005,1,1,7,2,0,132,64,1,61.7,1,0
3263,2005,1,1,5,2,0,160,68.6,1,81.3,1,0
3264,2005,2,1,7,4,0,34,75.8,903,89.8,10,1
3265,2005,1,1,7,2,0,132,65.1,310,78.4,1,0
3266,2005,1,1,2,2,0,132,73.3,1,79.9,1,0
3267,2005,1,1,6,2,0,132,71.4,1,86,1,0
3268,2005,1,1,5,2,0,160,64.3,1,87.5,1,0
3269,2005,2,1,5,2,0,160,68.7,1,83.7,1,0
3270,2005,2,1,5,2,0,160,81.2,1,87.9,3,0
3271,2005,1,1,2,2,0,132,62.7,1,72.1,1,0
3272,2005,1,2,5,2,0,160,63.6,2,85.7,1,0
3273,2005,1,1,5,2,0,160,67.2,1,84.5,1,0
3274,2005,1,1,2,4,0,12,57.4,1,67.3,10,1
3275,2005,1,1,5,2,0,160,62.8,1,81.2,1,0
3276,2005,1,1,7,2,0,132,70.9,1,78.5,1,0
3277,2005,1,1,5,2,0,160,64.4,1,90.7,1,0
3278,2005,1,1,6,2,0,132,66.8,1,72.2,1,0
3279,2005,1,1,7,2,0,132,61.2,1,62.6,1,0
3280,2005,1,1,6,2,0,132,69.2,1,69.8,1,0
3281,2005,1,1,6,2,3,132,60.1,1,78.9,1,0
3282,2005,1,1,7,2,0,132,63.6,1,76,1,0
3283,2005,1,1,2,4,0,0,,1,69.6,10,1
3284,2005,1,1,5,4,0,59,60,1,86,10,1
3285,2005,1,1,5,7,0,69,63.1,1,90.8,1,0
3286,2005,2,1,6,2,0,132,78.1,1,89.3,1,0
3287,2005,1,1,6,2,0,132,76.6,1,92.4,1,0
3288,2005,1,1,7,3,0,58,58.9,1,79,2,0
3289,2005,1,1,7,2,0,132,69.2,1,72.8,1,0
3290,2005,2,800,5,3,0,68,58.5,1,78.6,2,0
3291,2005,1,1,5,2,0,160,90.3,1,88.6,3,0
3292,2005,1,1,2,7,0,120,57.2,1,64.9,4,0
3293,2005,1,2,5,4,0,62,58.3,310,97.7,10,1
3294,2005,1,1,6,7,0,18,57,1,70,4,0
3295,2005,1,2,3,2,0,160,69.6,1,82.3,1,0
3296,2005,1,1,2,4,0,0,,1,67.6,10,1
3297,2005,1,1,2,2,0,132,60.3,1,75.1,1,0
3298,2005,1,1,3,2,0,160,70,1,86.6,1,0
3299,2005,1,1,5,2,0,160,73.1,1,83.6,1,0
3300,2005,2,1,4,7,0,151,68.4,1,96.3,1,0
3301,2005,2,1,2,4,0,9,62,1,73.3,10,1
3302,2005,2,1,5,2,0,160,87,610,88.8,3,0
3303,2005,1,1,5,2,0,160,69.1,1,87,1,0
3304,2005,1,1,2,4,0,18,56.5,1,68.1,10,1
3305,2005,1,1,6,3,0,44,54,1,61.1,4,0
3306,2005,1,1,5,4,0,122,57.6,310,85.6,10,1
3307,2005,1,1,7,2,0,132,60.6,310,81.2,1,0
3308,2005,1,1,2,2,0,132,62.8,1,61.3,1,0
3309,2005,1,1,5,2,0,160,60.1,1,87.2,1,0
3310,2005,1,1,2,2,0,132,80.5,1,77.4,3,0
3311,2005,1,1,6,2,0,132,60.1,1,62.1,1,0
3312,2005,1,1,2,2,0,132,62.3,1,70.3,1,0
3313,2005,2,321,5,2,0,160,90.2,1,92.5,3,0
3314,2005,1,1,2,2,0,132,60,1,64.6,1,0
3315,2005,1,800,4,2,0,160,71.9,610,78.1,1,0
3316,2005,2,1,5,2,0,160,73.1,610,86.3,1,0
3317,2005,1,1,7,2,0,132,68.2,1,72.7,1,0
3318,2005,1,1,3,2,0,160,78.2,1,86.7,1,0
3319,2005,1,1,3,2,0,160,85.1,610,95.3,3,0
3320,2005,1,1,3,2,0,160,88.4,1,89.3,3,0
3321,2005,1,1,3,2,0,160,90.1,610,95,3,0
3322,2005,1,1,3,2,0,160,68,1,87.9,1,0
3323,2005,1,1,3,2,0,160,81.6,610,94.4,3,0
3324,2005,1,1,2,2,0,132,61.2,1,62.6,1,0
3325,2005,1,1,4,2,0,160,78.5,610,94.4,1,0
3326,2005,2,1,5,2,0,160,87,610,94.4,3,0
3327,2005,1,1,5,2,0,160,65.5,610,82.5,1,0
3328,2005,1,1,5,3,0,65,58.4,610,90,2,0
3329,2005,1,1,3,2,0,160,65.9,610,88.1,1,0
3330,2005,2,1,2,4,0,9,68,1,79.3,10,1
3331,2005,1,1,2,2,0,132,64.3,610,85.6,1,0
3332,2005,1,1,3,2,0,160,84.7,1,87.1,3,0
3333,2005,1,1,6,7,0,44,58.5,610,70.6,5,0
3334,2005,1,1,2,4,0,12,64.8,1,76.4,10,1
3335,2005,1,3,3,4,0,77,59.9,3,85,10,1
3336,2005,1,1,5,7,0,9,64.7,1,80.8,1,0
3337,2005,1,1,5,2,0,160,74.2,1,90.7,1,0
3338,2005,1,1,5,4,0,17,64.2,1,82.4,10,1
3339,2005,1,320,4,7,0,0,35,320,86,1,0
3340,2005,1,1,5,4,0,18,64.3,310,90.3,10,1
3341,2005,1,1,6,2,0,132,68,610,88.4,1,0
3342,2005,1,1,7,2,0,132,61.9,610,83.1,1,0
3343,2005,1,1,2,2,0,132,64.2,1,74.8,1,0
3344,2005,2,1,5,2,0,160,81.6,610,95.3,3,0
3345,2005,1,1,5,2,0,160,75.6,1,86.8,1,0
3346,2005,2,1,5,2,0,160,87.2,1,96,3,0
3347,2005,2,1,5,2,0,160,62.1,1,84,1,0
3348,2005,1,1,5,4,0,45,67.4,1,81.1,10,1
3349,2005,1,1,5,2,0,160,70.5,1,82.7,1,0
3350,2005,1,1,2,7,0,9,66,1,74.5,1,0
3351,2005,1,1,7,2,0,132,63.1,1,74.7,1,0
3352,2005,1,1,5,4,0,57,65.4,316,94.3,10,1
3353,2005,1,1,5,2,0,160,68,1,89.4,1,0
3354,2005,2,1,2,2,0,132,68.9,1,72.4,1,0
3355,2005,1,1,6,2,0,132,60.4,1,65,1,0
3356,2005,2,1,4,2,0,160,74.3,1,89.1,1,0
3357,2005,2,1,5,2,0,160,83.7,1,95.7,3,0
3358,2005,1,1,2,4,0,3,48,1,74,10,1
3359,2005,1,1,4,2,0,160,61.7,316,94.2,1,0
3360,2005,1,1,7,2,0,132,69.4,1,80.2,1,0
3361,2005,1,1,4,2,0,160,86.4,1,82.1,3,0
3362,2005,1,1,2,4,0,6,48.3,1,64.8,10,1
3363,2005,1,1,2,2,0,132,81,1,77.1,3,0
3364,2005,1,1,5,2,0,160,60,310,94.6,1,0
3365,2005,1,1,5,2,0,160,71.4,1,85.6,1,0
3366,2005,1,1,5,7,0,0,35,1,80.7,1,0
3367,2005,2,1,2,2,0,132,94.5,1,94.8,1,0
3368,2005,1,1,5,2,0,160,60.3,1,82.8,1,0
3369,2005,2,1,6,2,0,132,85.6,312,96,3,0
3370,2005,1,1,5,2,0,160,68.9,1,82.5,1,0
3371,2005,1,1,2,2,0,132,70.5,1,71.9,1,0
3372,2005,1,1,5,2,0,160,69.7,310,97.5,1,0
3373,2005,1,1,2,2,0,132,63,1,72.5,1,0
3374,2005,1,1,6,2,0,132,63,1,67.2,1,0
3375,2005,1,1,5,4,0,61,60.3,1,84.4,10,1
3376,2005,1,1,5,2,0,160,76.9,316,93.8,1,0
3377,2005,1,1,2,4,0,3,45,1,61.3,10,1
3378,2005,2,1,6,2,0,132,75.8,310,99.2,1,0
3379,2005,1,321,5,2,0,160,71.6,1,84.2,1,0
3380,2005,2,1,2,2,0,132,74,1,74.3,1,0
3381,2005,1,1,2,2,0,132,62.1,1,74.9,1,0
3382,2005,1,1,2,7,0,0,35,1,68.8,1,0
3383,2005,2,1,5,2,0,160,74.8,610,84.4,1,0
3384,2005,2,1,5,7,0,26,65.9,1,85.4,1,0
3385,2005,1,1,5,7,0,21,50.6,1,85.6,4,0
3386,2005,1,1,2,7,0,0,35.3,1,70.3,1,0
3387,2005,1,1,2,2,0,132,67.8,1,61,1,0
3388,2005,1,1,4,2,0,160,62.8,610,93.4,1,0
3389,2005,1,1,5,2,0,160,63.1,310,89.1,1,0
3390,2005,2,1,5,2,0,160,86.8,610,95.6,1,0
3391,2005,1,1,7,2,0,132,60.3,1,63.1,1,0
3392,2005,1,1,5,2,0,160,64.5,1,80.5,1,0
3393,2005,1,1,5,2,0,160,65.3,314,94.8,1,0
3394,2005,1,1,7,2,0,132,61.3,1,65.2,1,0
3395,2005,2,1,5,4,0,19,74.9,610,91.9,10,1
3396,2005,1,1,5,2,0,160,76.7,1,81.1,1,0
3397,2005,1,1,5,2,0,160,86.6,610,95.3,3,0
3398,2005,1,1,7,2,0,132,62.1,1,75.8,1,0
3399,2005,1,1,5,7,0,38,72.8,1,84.4,1,0
3400,2005,1,1,2,2,0,132,61.4,1,78.1,1,0
3401,2005,1,1,6,3,0,9,48.9,1,60.3,5,0
3402,2005,2,1,4,2,0,160,65.2,1,88.9,1,0
3403,2005,2,1,5,2,0,160,69.3,1,82.3,1,0
3404,2005,1,2,5,2,0,160,68.5,1,90.2,1,0
3405,2005,2,1,5,2,0,160,71,1,86.1,1,0
3406,2005,1,1,2,7,0,0,35,1,71.1,1,0
3407,2005,1,1,2,4,0,0,,1,74.9,10,1
3408,2005,1,1,2,4,0,9,59,1,78.9,10,1
3409,2005,2,1,7,2,0,132,72.1,1,84.2,1,0
3410,2005,1,1,2,2,0,132,61.4,1,60.5,1,0
3411,2005,1,2,6,4,0,62,57.4,1,62,10,1
3412,2005,1,1,6,2,0,132,63.7,1,68.5,1,0
3413,2005,1,331,2,3,0,6,38.7,331,73.4,1,0
3414,2005,1,1,2,2,0,132,63.4,1,62.3,1,0
3415,2005,1,1,6,2,0,132,68,1,75,1,0
3416,2005,1,1,7,2,0,132,61.6,1,69.9,1,0
3417,2005,1,1,6,4,0,44,54.7,1,77.5,10,1
3418,2005,1,1,2,2,0,132,62.4,1,87,1,0
3419,2005,2,321,4,2,0,160,88.5,1,93,1,0
3420,2005,2,320,2,2,0,132,71.2,320,69.9,1,0
3421,2005,1,1,4,2,0,160,69.9,1,92.3,1,0
3422,2005,1,320,6,4,0,24,59.6,320,83,10,1
3423,2005,2,1,6,2,0,132,79.6,610,72.5,1,0
3424,2005,1,1,7,2,0,132,73.3,1,63.5,1,0
3425,2005,1,1,7,3,0,59,55.6,610,72.5,4,0
3426,2005,1,1,4,7,0,61,72.3,1,87.7,1,0
3427,2005,1,1,6,2,0,132,65.8,1,65.4,1,0
3428,2005,1,320,6,7,0,62,79.6,1,82.6,1,0
3429,2005,1,1,5,4,0,29,57,610,80,10,1
3430,2005,1,1,7,2,0,132,68.5,1,75.3,1,0
3431,2005,1,1,6,2,0,132,66.5,1,70.5,1,0
3432,2005,2,1,5,2,0,160,69.8,1,87.7,1,0
3433,2005,1,1,7,2,0,132,76.6,1,76.3,1,0
3434,2005,2,1,6,2,0,132,67.2,1,76.6,1,0
3435,2005,1,1,7,2,0,132,60.2,1,63.6,1,0
3436,2005,1,1,7,2,0,132,76.5,1,70.4,1,0
3437,2005,2,1,5,2,0,160,77.4,1,88.3,1,0
3438,2005,1,1,7,7,0,6,40.7,1,62.9,1,0
3439,2005,1,1,5,7,0,9,41.9,610,81.9,1,0
3440,2005,1,1,2,2,0,132,67.8,1,74.3,1,0
3441,2005,1,1,2,2,0,132,69.4,1,72.6,1,0
3442,2005,1,1,2,2,0,132,60.6,1,68.7,1,0
3443,2005,1,1,7,2,0,132,62.3,1,63.8,1,0
3444,2005,1,1,7,2,0,132,61.3,1,62.8,1,0
3445,2005,1,1,7,7,0,16,50.7,1,73.7,1,0
3446,2005,1,610,5,2,0,160,63.9,610,81.3,1,0
3447,2005,1,1,7,2,0,132,62.8,1,64.2,1,0
3448,2005,1,320,6,2,0,132,62.6,1,65.7,1,0
3449,2005,1,1,7,2,0,132,62,1,63.2,1,0
3450,2005,2,1,5,2,0,160,67.5,313,89.1,1,0
3451,2005,2,1,7,7,0,75,59.9,1,63.2,4,0
3452,2005,2,1,6,2,0,132,79.7,1,83.5,1,0
3453,2005,1,1,2,4,0,3,36.6,1,82,10,1
3454,2005,1,1,6,2,0,132,62.9,1,73.1,1,0
3455,2005,2,1,7,2,0,132,74.9,1,67.1,1,0
3456,2005,1,310,2,2,0,132,70.3,310,82.7,1,0
3457,2005,1,1,7,2,0,132,80.8,1,72.8,3,0
3458,2005,1,1,7,2,0,132,73.5,1,63.3,1,0
3459,2005,2,1,7,2,0,132,67.1,1,60.8,1,0
3460,2005,1,1,7,7,0,66,59.4,1,67.5,5,0
3461,2005,1,321,7,2,0,132,64.3,1,60.2,1,0
3462,2005,1,1,7,2,0,132,88.4,1,80,3,0
3463,2005,1,1,7,3,0,28,54.4,310,68.1,4,0
3464,2005,1,350,7,4,0,37,55.8,350,66.7,10,1
3465,2005,1,1,2,7,0,0,35,317,70.2,1,0
3466,2005,1,1,6,2,0,132,83.4,1,89.1,1,0
3467,2005,2,1,6,4,0,9,74.7,800,84.7,10,1
3468,2005,1,1,6,4,0,21,78.9,610,79.1,10,1
3469,2005,2,1,6,2,0,132,72.7,610,80,1,0
3470,2005,1,1,2,4,0,9,80.5,1,79.7,10,1
3471,2005,2,1,5,2,0,160,71.5,1,85.6,1,0
3472,2005,2,2,7,2,0,132,77.5,1,86.7,1,0
3473,2005,2,1,7,2,0,132,80.8,1,76.4,3,0
3474,2006,1,1,5,2,0,160,72.4,1,88.7,1,0
3475,2006,1,1,4,2,0,160,87.2,1,92.1,1,0
3476,2006,1,2,5,2,0,160,62.6,310,92.9,1,0
3477,2006,2,1,6,2,0,132,68.1,1,70,1,0
3478,2006,1,1,5,2,0,160,68,1,83.7,1,0
3479,2006,1,1,5,2,0,160,67.7,1,92.3,1,0
3480,2006,1,662,7,2,0,132,63.8,1,68.5,1,0
3481,2006,1,1,7,2,0,132,77.6,1,81.9,1,0
3482,2006,2,1,7,2,0,132,71.6,1,74,1,0
3483,2006,2,1,7,2,0,132,78.4,643,78.3,1,0
3484,2006,2,1,5,2,0,160,68.9,1,88.5,1,0
3485,2006,1,1,5,2,0,160,67.7,1,92,1,0
3486,2006,2,1,5,2,0,160,74.5,1,88.3,1,0
3487,2006,1,1,7,2,0,132,62.2,1,77.8,1,0
3488,2006,1,1,5,2,0,160,62.5,313,96.3,1,0
3489,2006,2,1,7,2,0,132,78.5,1,85.3,1,0
3490,2006,1,1,7,2,0,132,69.5,310,83.4,1,0
3491,2006,1,1,4,2,0,160,67.2,313,92.6,1,0
3492,2006,1,2,6,3,0,43,57.4,310,93.3,5,0
3493,2006,1,1,7,3,0,47,57.5,310,86.8,4,0
3494,2006,1,1,2,2,0,132,64.1,312,79.2,1,0
3495,2006,1,1,5,7,0,57,56.8,316,87,4,0
3496,2006,2,1,2,2,0,132,70.8,1,79.4,1,0
3497,2006,2,1,7,2,0,132,75.7,1,86.3,1,0
3498,2006,1,1,5,2,0,160,66,1,88.3,1,0
3499,2006,2,1,7,2,0,132,68.6,310,93.1,1,0
3500,2006,1,1,6,2,0,132,67.7,310,89.1,1,0
3501,2006,2,1,6,2,0,132,77.9,1,81.6,1,0
3502,2006,2,1,7,2,0,132,70.2,1,71.5,1,0
3503,2006,2,1,6,2,0,132,75.5,1,70.3,1,0
3504,2006,2,1,5,2,0,160,86.4,1,95,3,0
3505,2006,1,1,7,2,0,132,82.5,1,90.5,1,0
3506,2006,2,1,7,2,0,132,74.4,1,80.4,1,0
3507,2006,1,1,7,2,0,132,63.6,313,80,1,0
3508,2006,1,1,2,2,0,132,61.6,1,78.2,1,0
3509,2006,2,1,2,2,0,132,69.9,1,73.5,1,0
3510,2006,1,1,2,2,0,132,80.1,1,85.7,1,0
3511,2006,1,1,5,2,0,160,66.6,610,92.5,1,0
3512,2006,1,1,5,2,0,160,83.1,316,93.1,3,0
3513,2006,1,1,5,2,0,160,63.2,1,80.3,1,0
3514,2006,1,1,3,2,0,160,69.5,1,80.4,1,0
3515,2006,1,1,7,2,0,132,60.1,1,74.8,1,0
3516,2006,1,1,5,2,0,160,71.5,310,97.5,1,0
3517,2006,2,1,6,2,0,132,72.6,1,70,1,0
3518,2006,1,1,6,2,0,132,66.3,1,81.4,1,0
3519,2006,1,1,6,4,0,0,,1,75,10,1
3520,2006,1,2,2,4,0,27,59.5,310,76.7,10,1
3521,2006,1,2,5,2,0,160,72.2,1,82.3,1,0
3522,2006,1,1,6,2,0,132,69.1,1,79.6,1,0
3523,2006,2,1,4,2,0,160,68.2,1,85.6,1,0
3524,2006,1,893,4,7,0,98,59,1,86.4,5,0
3525,2006,1,1,7,2,0,132,67.3,1,75,1,0
3526,2006,1,2,7,2,0,132,63.5,610,81.9,1,0
3527,2006,2,1,6,2,0,132,90,1,96.7,3,0
3528,2006,2,1,7,2,0,132,65.5,1,77.5,1,0
3529,2006,1,1,5,2,0,160,68.9,1,82.5,1,0
3530,2006,2,1,7,2,0,132,76.3,1,85.6,1,0
3531,2006,1,1,4,2,0,160,73,1,85.3,1,0
3532,2006,2,1,6,4,0,12,66.3,643,70,10,1
3533,2006,1,1,5,2,2,160,60,1,80.6,1,0
3534,2006,1,906,6,3,0,18,48.6,1,64.1,1,0
3535,2006,1,1,5,2,0,160,77.4,610,96.3,1,0
3536,2006,1,1,7,2,0,132,60.7,1,74.2,1,0
3537,2006,1,1,7,2,0,132,65.6,1,90.8,1,0
3538,2006,1,2,5,2,0,160,60.5,310,89.9,1,0
3539,2006,2,1,6,2,0,132,70.8,1,84.2,1,0
3540,2006,1,2,5,2,0,160,87.9,1,90.7,1,0
3541,2006,1,1,6,2,0,132,66.5,1,87.7,1,0
3542,2006,2,1,6,2,0,132,70.7,1,78.1,1,0
3543,2006,2,1,7,2,0,132,89.8,643,91.7,3,0
3544,2006,1,1,6,2,0,132,69.5,1,75.5,1,0
3545,2006,2,320,6,2,0,132,76,1,72.2,1,0
3546,2006,1,1,5,7,0,56,59.2,1,81.7,4,0
3547,2006,2,1,2,2,0,132,71.1,1,71.5,1,0
3548,2006,1,1,5,2,0,160,73.4,1,85.5,1,0
3549,2006,2,1,7,2,0,132,72.5,610,81.9,1,0
3550,2006,1,1,2,2,0,132,71.4,1,77.1,1,0
3551,2006,1,1,4,4,0,0,,310,87.2,10,1
3552,2006,2,1,5,2,0,160,78.1,643,85,1,0
3553,2006,1,635,6,2,0,132,69.7,1,64.3,1,0
3554,2006,1,1,5,2,0,160,85.1,1,88.3,1,0
3555,2006,1,1,5,2,0,160,71.2,1,84.1,1,0
3556,2006,1,1,6,2,0,132,73.2,1,78.2,1,0
3557,2006,1,1,5,7,0,75,62.8,1,91.5,1,0
3558,2006,2,1,7,2,0,132,61,1,72.3,1,0
3559,2006,1,1,7,7,0,24,51.8,1,78.5,5,0
3560,2006,1,1,5,2,0,160,68.6,1,86.2,1,0
3561,2006,1,1,2,2,0,132,81.5,1,78.6,3,0
3562,2006,2,1,7,2,0,132,63.1,610,73.1,1,0
3563,2006,1,1,2,2,0,132,67.8,1,83.1,1,0
3564,2006,1,1,5,2,0,160,67.4,314,97,1,0
3565,2006,1,1,5,2,0,160,69,610,86.3,1,0
3566,2006,2,2,2,4,0,0,37,310,86.4,10,1
3567,2006,2,1,7,2,0,132,71.3,1,81.7,1,0
3568,2006,1,1,5,2,0,160,61.3,1,83.9,1,0
3569,2006,1,1,5,2,0,160,70.9,310,95.4,1,0
3570,2006,1,1,5,4,0,7,55.3,314,81.6,10,1
3571,2006,1,1,5,2,0,160,82.7,1,89.5,3,0
3572,2006,1,2,3,2,0,160,68.6,1,84.6,1,0
3573,2006,2,1,7,2,0,132,67.4,610,76.3,1,0
3574,2006,1,1,5,2,0,160,64.3,312,89.4,1,0
3575,2006,1,1,5,2,0,160,61.3,1,82.9,1,0
3576,2006,1,1,2,2,0,132,62.2,1,78,1,0
3577,2006,1,1,2,2,0,132,75.6,610,82.5,1,0
3578,2006,1,1,2,7,0,67,61.5,1,70.1,1,0
3579,2006,1,1,7,2,0,132,81.8,800,76.3,1,0
3580,2006,1,1,6,2,0,132,63.9,1,70.9,1,0
3581,2006,2,321,5,2,0,160,61.4,1,92.9,1,0
3582,2006,1,2,5,4,0,0,,610,90,10,1
3583,2006,2,1,6,2,0,132,60.1,1,74.6,1,0
3584,2006,2,1,6,2,0,132,72.9,1,78.5,1,0
3585,2006,1,1,3,2,0,160,65.8,1,82.9,1,0
3586,2006,1,1,6,2,0,132,67.2,610,88.1,1,0
3587,2006,1,1,7,7,0,25,69.3,1,76.4,1,0
3588,2006,1,1,4,2,0,160,76.7,610,92.8,1,0
3589,2006,1,1,7,2,0,132,64.3,1,71.6,1,0
3590,2006,1,1,4,4,0,0,,1,84.1,10,1
3591,2006,2,1,5,2,0,160,63.6,1,82.1,1,0
3592,2006,1,1,6,2,0,132,68.3,1,73.4,1,0
3593,2006,1,320,6,2,0,132,68.7,320,65.7,1,0
3594,2006,1,1,7,2,0,132,74.3,313,84,1,0
3595,2006,2,1,6,2,0,132,85.8,1,87.2,1,0
3596,2006,2,1,7,4,0,0,,1,71.7,10,1
3597,2006,1,1,3,3,0,79,55.6,310,95.6,1,0
3598,2006,1,1,5,4,0,29,68.7,1,86.2,10,1
3599,2006,1,1,7,2,0,132,63.8,1,71.6,1,0
3600,2006,1,1,5,2,0,160,65.9,312,87.5,1,0
3601,2006,2,1,6,2,0,132,70.2,1,83,1,0
3602,2006,2,321,4,4,0,38,66.3,1,92.6,10,1
3603,2006,1,2,2,2,0,132,80.3,310,95.9,3,0
3604,2006,1,1,6,4,0,116,61.7,1,74.5,10,1
3605,2006,1,1,7,2,0,132,79,1,72.5,1,0
3606,2006,2,1,4,4,0,0,,1,83.4,10,1
3607,2006,1,1,6,2,0,132,85,1,83.7,1,0
3608,2006,2,310,4,4,0,16,57.4,310,81.7,10,1
3609,2006,2,1,6,2,0,132,79.5,1,84.9,3,0
3610,2006,2,1,4,7,0,49,60,1,85.7,1,0
3611,2006,1,1,4,2,0,160,83.1,1,84,3,0
3612,2006,2,1,7,2,0,132,72.2,1,84.4,1,0
3613,2006,1,1,5,2,0,160,77.8,1,85.3,1,0
3614,2006,1,2,2,2,0,132,62.2,1,70.8,1,0
3615,2006,2,1,6,2,0,132,69.1,1,82.6,1,0
3616,2006,1,320,7,7,0,3,35,1,64,5,0
3617,2006,2,1,5,7,0,0,35,1,93.7,5,0
3618,2006,1,3,3,3,0,44,52.5,2,86.8,4,0
3619,2006,1,1,5,2,0,160,76.3,310,93.2,1,0
3620,2006,1,1,3,2,0,160,77.7,1,87.8,1,0
3621,2006,2,1,6,2,0,132,67.1,1,74.5,1,0
3622,2006,2,1,6,2,0,132,60.3,1,77.5,1,0
3623,2006,1,1,5,2,0,160,76.9,1,89.1,1,0
3624,2006,1,1,3,2,0,160,69.7,1,83.6,1,0
3625,2006,1,1,7,2,0,132,65.8,1,75.7,1,0
3626,2006,1,1,5,2,0,160,68.7,1,83.7,1,0
3627,2006,2,1,6,2,0,132,88.5,610,96.3,1,0
3628,2006,1,1,7,2,0,132,63.9,1,74,1,0
3629,2006,1,1,5,2,0,160,61.7,1,84.7,1,0
3630,2006,1,1,3,2,0,160,80,610,95,3,0
3631,2006,1,1,5,2,0,160,62.8,310,91.4,1,0
